CUSTOMER_ID,AGE,CREDIT_SCORE,MONTHLY_INCOME,DEBT_TO_INCOME_RATIO,CREDIT_UTILIZATION_PCT,LATE_PAYMENTS_6M,LATE_PAYMENTS_12M,OPEN_ACCOUNTS,LOAN_BALANCE,MONTHS_ON_BOOK,PAYMENT_RATIO,CREDIT_INQUIRIES_12M,DELINQUENT
CUST000311,40,632,5894.0,65.5,63.4,0,2,2,49584.0,64,0.48,1,1
CUST000312,29,737,5199.0,44.4,78.8,0,2,1,34306.0,149,0.5,2,0
CUST000313,68,716,7331.0,69.3,72.3,0,2,7,35627.0,25,0.72,0,1
CUST000314,49,715,11471.0,19.9,53.8,0,2,3,111859.0,100,0.94,0,1
CUST000315,31,754,6783.0,27.9,90.9,0,2,1,65338.0,124,0.73,3,1
CUST000316,22,651,13724.0,24.9,25.3,1,2,9,142097.0,9,1.04,0,0
CUST000317,44,704,7683.0,27.9,27.7,0,1,10,70132.0,50,1.18,1,0
CUST000318,22,625,7693.0,20.1,30.6,2,2,10,32338.0,11,0.56,3,1
CUST000319,61,675,6391.0,22.6,16.4,1,2,14,79608.0,40,0.92,3,1
CUST000320,32,639,4550.0,2.9,41.7,1,2,7,81621.0,158,0.83,2,1
CUST000321,42,657,6675.0,15.7,29.9,1,1,10,31911.0,215,0.65,2,1
CUST000322,25,697,7484.0,35.0,41.4,1,4,6,25495.0,57,0.77,2,1
CUST000323,72,584,3423.0,59.0,28.9,1,1,12,47664.0,213,0.5,3,1
CUST000324,36,817,4298.0,33.6,71.5,0,2,4,20041.0,114,1.06,1,0
CUST000325,27,569,7624.0,29.0,57.7,2,3,2,40851.0,56,1.03,0,1
CUST000326,63,552,15949.0,37.4,17.2,2,3,13,211793.0,127,0.88,1,1
CUST000327,28,742,3737.0,54.1,33.8,0,1,8,26745.0,170,0.78,1,1
CUST000328,71,713,9849.0,10.5,39.8,1,1,3,93303.0,199,0.43,1,0
CUST000329,40,699,3893.0,14.1,30.5,0,0,13,74043.0,65,0.89,1,0
CUST000330,66,700,4000.0,64.8,27.9,1,1,4,15674.0,155,0.72,1,1
CUST000331,47,649,2779.0,21.1,53.8,1,2,9,33960.0,58,0.62,2,1
CUST000332,37,578,8175.0,56.5,67.1,0,0,14,42935.0,114,0.67,1,1
CUST000333,38,656,4515.0,40.1,51.2,1,3,6,74509.0,64,0.96,0,1
CUST000334,37,595,1809.0,26.5,62.0,3,4,12,16814.0,187,0.87,1,1
CUST000335,32,728,9120.0,6.2,94.6,0,1,14,19703.0,189,0.56,1,1
CUST000336,51,638,4508.0,21.7,55.7,1,1,5,59598.0,123,0.73,1,1
CUST000337,68,583,6969.0,32.5,37.9,0,1,7,112007.0,6,0.66,1,1
CUST000338,54,624,5236.0,38.4,94.3,1,2,6,45937.0,174,0.89,1,1
CUST000339,67,683,8663.0,9.6,80.6,1,2,7,28879.0,175,0.91,1,1
CUST000340,23,604,4094.0,21.9,52.7,0,1,2,80179.0,207,1.05,2,1
CUST000341,26,584,9097.0,5.3,57.4,0,4,2,146228.0,81,0.75,4,1
CUST000342,28,669,3251.0,12.1,68.2,1,2,7,49960.0,54,1.12,2,1
CUST000343,63,669,9699.0,9.2,18.6,2,3,11,130369.0,122,0.55,4,1
CUST000344,36,609,8932.0,43.8,23.1,1,3,7,67770.0,30,0.68,2,1
CUST000345,36,612,2866.0,32.5,59.0,3,3,14,32485.0,182,0.71,1,1
CUST000346,49,668,7455.0,22.3,36.9,2,2,6,41771.0,179,1.08,0,1
CUST000347,40,534,4148.0,17.1,16.9,2,3,12,81631.0,13,0.8,2,1
CUST000348,36,537,2346.0,20.0,64.0,0,1,9,16554.0,73,0.97,0,1
CUST000349,30,592,3366.0,25.4,56.9,0,0,2,63107.0,135,0.9,3,1
CUST000350,43,632,3887.0,32.2,82.0,1,3,13,14273.0,103,0.88,0,1
CUST000351,53,674,4620.0,45.6,56.5,1,3,9,9646.0,163,0.57,1,1
CUST000352,72,768,6658.0,7.0,57.5,4,6,6,58712.0,137,0.68,0,0
CUST000353,50,718,4240.0,24.5,36.1,1,3,3,61141.0,39,0.91,1,0
CUST000354,39,637,4127.0,60.1,42.9,0,0,1,38171.0,190,0.86,4,1
CUST000355,29,648,2014.0,37.3,42.7,2,4,10,30465.0,238,0.71,0,1
CUST000356,53,569,5301.0,37.4,12.1,1,2,1,47060.0,6,0.81,0,1
CUST000357,45,648,4180.0,41.8,61.4,0,1,4,23059.0,96,0.88,1,1
CUST000358,69,626,8790.0,23.5,65.4,3,4,2,160764.0,196,0.8,0,1
CUST000359,24,675,3232.0,36.1,69.6,2,5,9,63875.0,224,0.69,1,1
CUST000360,57,583,8765.0,42.1,38.3,0,1,9,31266.0,223,1.04,0,1
CUST000361,60,691,5041.0,27.1,47.7,0,2,1,96904.0,137,0.65,1,1
CUST000362,40,772,4493.0,14.1,10.5,2,4,5,36417.0,47,0.95,0,1
CUST000363,59,641,4097.0,18.0,13.6,1,1,14,25183.0,130,0.89,2,0
CUST000364,27,682,4201.0,17.3,58.0,0,1,12,30662.0,190,0.75,2,1
CUST000365,59,705,12256.0,42.0,68.2,1,2,8,139425.0,36,0.8,2,1
CUST000366,26,617,7362.0,28.3,81.7,2,4,7,52477.0,37,1.11,3,1
CUST000367,63,667,11078.0,47.8,32.2,2,5,6,82298.0,116,0.84,4,1
CUST000368,27,651,13499.0,21.2,37.8,0,1,7,209896.0,143,0.48,0,1
CUST000369,26,657,7206.0,18.5,79.6,0,2,9,110864.0,221,0.56,2,1
CUST000370,22,588,2556.0,9.8,49.0,1,4,3,14474.0,224,0.67,4,1
CUST000371,31,651,7365.0,16.9,59.0,2,4,1,61466.0,195,0.66,1,1
CUST000372,63,689,8048.0,11.8,91.7,3,4,13,74172.0,23,0.72,0,1
CUST000373,44,766,6762.0,24.8,63.2,0,2,9,62367.0,119,0.98,0,0
CUST000374,26,726,6149.0,9.6,2.3,1,1,13,25160.0,174,1.09,0,0
CUST000375,66,822,2301.0,41.0,50.5,0,3,4,18723.0,219,0.75,0,1
CUST000376,71,588,6354.0,12.9,55.6,1,1,14,99625.0,89,0.52,1,1
CUST000377,70,719,6290.0,51.6,16.7,1,3,13,16725.0,84,0.41,2,1
CUST000378,72,664,4233.0,15.4,42.3,1,3,7,52335.0,71,0.55,3,0
CUST000379,44,825,4674.0,44.2,70.5,1,2,2,36236.0,137,0.65,1,0
CUST000380,22,585,6431.0,28.2,73.5,1,2,13,12987.0,137,0.8,1,1
CUST000381,74,582,4060.0,27.8,67.9,0,2,7,66497.0,118,1.0,3,1
CUST000382,60,602,4390.0,21.5,51.6,1,2,11,42077.0,201,0.86,0,0
CUST000383,35,480,4867.0,32.9,44.1,0,3,10,21465.0,178,0.71,2,1
CUST000384,27,607,8767.0,26.1,23.8,2,2,9,27484.0,144,0.94,0,0
CUST000385,46,589,4415.0,19.4,26.4,1,4,6,72921.0,122,0.56,2,1
CUST000386,53,662,8727.0,49.7,37.7,0,0,8,57004.0,50,1.32,2,1
CUST000387,54,677,14415.0,47.5,22.1,0,1,2,70659.0,42,0.81,0,1
CUST000388,31,800,4631.0,5.5,30.9,0,0,12,17477.0,135,0.8,2,0
CUST000389,43,726,5434.0,57.7,42.1,2,3,6,64889.0,229,0.56,3,1
CUST000390,72,603,5652.0,23.0,38.8,1,2,1,41893.0,14,0.51,2,1
CUST000391,45,578,6414.0,29.4,21.7,0,0,10,28354.0,172,0.96,0,1
CUST000392,74,689,3636.0,13.9,62.3,0,2,5,69073.0,197,0.84,3,1
CUST000393,32,544,4215.0,35.6,41.4,1,1,11,30668.0,231,0.73,2,1
CUST000394,43,796,6453.0,13.3,72.0,1,5,8,54433.0,30,0.71,1,1
CUST000395,53,744,3768.0,29.4,65.2,0,2,8,65146.0,78,0.69,0,1
CUST000396,62,612,3734.0,41.9,85.2,0,0,3,42379.0,26,0.73,1,1
CUST000397,41,512,3351.0,14.6,37.4,1,1,8,17867.0,138,0.5,2,1
CUST000398,29,758,5217.0,44.4,51.6,2,3,4,36474.0,26,0.77,1,1
CUST000399,61,640,4956.0,55.7,7.2,1,3,11,78137.0,97,0.73,1,1
CUST000400,34,749,6354.0,54.5,27.6,0,4,2,49672.0,55,0.81,2,1
CUST000401,47,522,6119.0,28.4,36.1,0,0,14,83565.0,20,0.87,2,1
CUST000402,29,602,4144.0,41.2,60.9,3,5,14,19760.0,140,0.79,1,1
CUST000403,64,650,4377.0,69.4,79.4,1,2,11,86834.0,75,0.51,1,1
CUST000404,65,653,8125.0,20.0,47.5,2,3,1,41951.0,194,0.55,2,1
CUST000405,47,613,7764.0,54.4,48.2,1,2,2,20536.0,107,0.99,1,1
CUST000406,30,699,7175.0,20.0,86.5,1,2,7,126813.0,68,0.56,3,1
CUST000407,67,564,7786.0,28.1,52.3,1,1,1,155603.0,201,0.81,0,1
CUST000408,24,638,5884.0,47.1,78.0,3,3,10,44152.0,48,0.49,0,1
CUST000409,59,659,4205.0,12.2,79.8,0,1,5,57338.0,39,1.28,0,0
CUST000410,22,691,2569.0,18.6,46.2,1,1,4,10889.0,177,0.58,1,0
CUST000411,60,706,6984.0,28.8,86.0,3,3,6,71711.0,197,0.73,1,1
CUST000412,44,560,7575.0,5.0,71.6,3,4,2,132067.0,216,0.48,1,1
CUST000413,56,527,7034.0,35.1,76.2,1,4,2,138854.0,52,0.54,0,1
CUST000414,66,752,5808.0,22.2,21.3,0,1,9,96152.0,76,0.93,1,0
CUST000415,30,676,5174.0,44.9,46.4,0,0,9,91789.0,187,1.02,2,0
CUST000416,72,590,5868.0,15.2,53.0,2,2,3,18361.0,97,0.46,1,1
CUST000417,57,774,8798.0,29.2,73.3,0,0,12,76867.0,69,0.86,1,1
CUST000418,74,659,5735.0,32.0,75.0,0,0,2,37736.0,237,0.78,3,1
CUST000419,42,744,4701.0,38.5,36.9,0,0,13,60524.0,238,0.89,1,0
CUST000420,39,655,4020.0,29.2,51.6,2,3,5,29137.0,112,0.81,2,1
CUST000421,25,814,5289.0,28.0,37.7,1,1,13,63027.0,162,0.78,3,0
CUST000422,66,790,5030.0,46.5,71.8,2,3,1,23667.0,96,0.37,3,1
CUST000423,49,630,7419.0,24.9,53.8,1,1,10,110406.0,232,0.35,1,0
CUST000424,52,727,3687.0,13.5,30.3,1,1,7,62460.0,146,0.6,2,1
CUST000425,62,701,8592.0,10.1,57.7,0,2,3,125962.0,38,1.27,1,1
CUST000426,36,759,3777.0,55.6,51.2,0,1,13,55944.0,22,0.65,3,1
CUST000427,23,572,2341.0,22.9,32.3,0,4,9,16586.0,138,0.73,1,1
CUST000428,53,704,2845.0,35.1,91.8,0,1,8,29633.0,61,1.1,2,1
CUST000429,60,734,6450.0,30.6,66.8,3,5,12,112466.0,60,0.87,1,1
CUST000430,31,509,12717.0,37.5,78.7,1,1,2,231001.0,154,0.65,2,1
CUST000431,60,555,19227.0,51.6,58.9,1,1,5,289554.0,229,0.82,1,1
CUST000432,29,486,2833.0,16.4,71.8,1,4,7,23352.0,19,0.97,2,1
CUST000433,48,628,3951.0,62.7,24.4,1,2,13,38487.0,120,0.85,2,1
CUST000434,49,707,4811.0,46.5,89.4,0,0,2,66035.0,86,0.78,2,1
CUST000435,49,770,3270.0,27.5,46.6,2,3,2,43710.0,53,1.06,2,0
CUST000436,59,655,6393.0,30.8,21.6,1,2,4,104777.0,110,0.85,1,1
CUST000437,61,780,6403.0,26.0,69.6,0,0,14,37326.0,37,0.74,2,0
CUST000438,57,539,7558.0,66.7,94.7,1,2,7,105923.0,172,1.29,2,1
CUST000439,56,513,6277.0,12.3,81.3,0,4,12,67869.0,122,0.87,2,1
CUST000440,36,645,12023.0,22.8,49.0,2,3,7,36207.0,183,0.41,1,1
CUST000441,57,680,7935.0,37.5,35.8,0,3,5,126124.0,95,0.67,1,1
CUST000442,54,647,4556.0,18.6,63.5,0,1,5,81437.0,157,0.92,0,0
CUST000443,57,484,5416.0,20.3,67.3,0,1,12,98601.0,118,0.57,2,1
CUST000444,69,642,3268.0,26.0,25.2,0,1,13,65000.0,9,0.69,3,1
CUST000445,69,545,3033.0,27.2,53.0,1,2,5,13892.0,47,0.84,1,1
CUST000446,49,703,11227.0,26.9,16.1,1,4,7,39455.0,139,0.84,0,0
CUST000447,43,679,8419.0,57.0,67.2,1,2,13,39162.0,141,1.06,2,1
CUST000448,73,574,6714.0,26.9,92.7,1,3,13,27639.0,129,0.54,1,1
CUST000449,64,608,3272.0,49.7,69.9,0,1,11,59256.0,237,0.92,0,1
CUST000450,62,565,4056.0,38.8,36.0,3,4,5,13196.0,51,1.14,3,1
CUST000451,66,644,5832.0,31.0,82.4,1,1,12,98590.0,217,0.74,1,1
CUST000452,65,726,5565.0,13.2,73.5,1,2,4,48877.0,62,0.7,1,1
CUST000453,43,571,2235.0,35.6,40.3,1,2,6,20264.0,115,0.7,0,1
CUST000454,62,690,4179.0,23.8,54.9,0,0,5,70129.0,171,0.79,3,0
CUST000455,69,607,6415.0,17.1,91.6,1,2,10,122680.0,61,0.64,0,1
CUST000456,56,586,8132.0,78.7,6.4,2,3,14,117752.0,197,0.95,0,0
CUST000457,33,641,3116.0,37.1,26.5,1,1,13,45468.0,227,0.63,1,0
CUST000458,71,567,5673.0,33.1,37.6,2,3,9,64559.0,15,0.78,2,1
CUST000459,35,605,6843.0,28.8,15.3,0,0,5,68326.0,65,0.89,0,1
CUST000460,47,554,5325.0,11.2,55.9,0,1,12,27953.0,40,0.81,2,1
CUST000461,26,807,3967.0,4.5,71.1,2,3,6,53676.0,96,0.69,0,1
CUST000462,21,652,9885.0,7.7,47.7,0,0,4,111544.0,121,0.85,2,1
CUST000463,21,594,4166.0,19.5,73.1,0,0,8,46401.0,137,0.81,1,0
CUST000464,23,667,3642.0,10.0,87.1,0,0,1,35737.0,77,0.97,3,1
CUST000465,28,641,8380.0,10.3,25.5,3,5,6,146868.0,53,0.65,1,1
CUST000466,70,632,6302.0,48.9,68.4,1,2,4,21567.0,228,0.56,2,1
CUST000467,63,699,6297.0,19.4,37.8,1,2,5,98946.0,221,0.84,2,1
CUST000468,51,710,1628.0,30.3,79.9,0,4,8,7835.0,66,0.7,2,1
CUST000469,63,607,12901.0,17.6,35.6,2,4,11,256187.0,119,0.78,2,0
CUST000470,52,603,3487.0,9.7,14.6,2,2,3,66077.0,212,0.71,1,1
CUST000471,72,627,5296.0,66.4,74.3,0,2,1,11484.0,130,0.83,2,1
CUST000472,66,465,3778.0,38.2,4.8,0,0,6,19543.0,129,0.74,1,1
CUST000473,47,528,3407.0,13.9,74.1,1,2,9,8880.0,25,0.61,1,1
CUST000474,36,759,2630.0,45.6,63.6,3,5,9,32305.0,199,0.67,1,1
CUST000475,71,781,5337.0,20.5,40.1,0,0,3,59885.0,58,0.81,3,1
CUST000476,73,630,11411.0,49.7,64.6,1,4,8,87142.0,157,0.86,2,1
CUST000477,71,696,5701.0,28.5,17.0,1,4,1,31955.0,171,0.57,2,1
CUST000478,68,674,3501.0,9.4,56.7,0,0,5,32741.0,156,0.77,5,1
CUST000479,36,850,4357.0,12.8,83.4,0,1,6,55187.0,79,1.13,0,0
CUST000480,60,739,9164.0,31.1,51.2,1,1,6,22134.0,197,0.93,4,0
CUST000481,53,639,2228.0,17.3,65.8,3,6,7,15556.0,154,1.0,1,1
CUST000482,65,573,4635.0,37.8,26.0,0,2,6,65955.0,137,0.62,2,1
CUST000483,36,521,4201.0,18.6,11.7,1,5,8,18422.0,22,0.91,3,1
CUST000484,56,666,2673.0,43.3,78.6,2,5,1,27233.0,12,0.91,1,1
CUST000485,27,589,5488.0,22.2,71.2,0,0,1,37118.0,55,0.95,2,1
CUST000486,49,536,4464.0,27.7,34.0,0,1,4,22724.0,157,0.41,2,1
CUST000487,74,598,11647.0,37.6,26.7,3,4,10,33500.0,185,0.7,1,1
CUST000488,60,563,3434.0,21.9,64.4,2,3,10,52586.0,76,0.98,2,1
CUST000489,63,784,4188.0,28.1,25.0,1,3,5,59495.0,62,1.12,1,0
CUST000490,48,720,1696.0,22.7,37.8,0,1,12,6321.0,123,0.99,1,0
CUST000491,59,649,4189.0,70.7,56.3,2,5,8,72149.0,60,0.84,0,1
CUST000492,36,768,13321.0,18.4,58.2,0,1,9,123671.0,76,0.62,1,1
CUST000493,22,656,5161.0,18.6,53.4,1,1,6,54830.0,99,0.87,1,1
CUST000494,49,581,7975.0,16.9,31.3,0,1,11,95111.0,187,0.86,0,1
CUST000495,56,771,1731.0,18.7,26.5,1,2,3,23224.0,176,0.78,0,0
CUST000496,25,693,4459.0,77.6,38.0,2,4,3,61133.0,69,0.87,2,1
CUST000497,33,567,4696.0,18.1,84.6,0,1,10,86535.0,93,0.57,2,1
CUST000498,26,634,4376.0,20.1,29.1,1,1,6,28695.0,104,0.69,1,1
CUST000499,69,579,2935.0,13.5,91.3,2,3,13,13901.0,157,0.78,1,1
CUST000500,71,539,4287.0,3.3,83.0,0,1,5,68249.0,6,0.59,2,1
CUST000501,28,724,7919.0,32.5,43.3,1,1,9,116340.0,149,0.92,4,0
CUST000502,29,802,5477.0,22.2,55.5,0,1,8,77074.0,20,0.58,1,1
CUST000503,37,538,3610.0,17.8,39.3,0,1,2,19352.0,4,0.64,3,1
CUST000504,22,695,4520.0,9.0,55.2,0,2,12,32322.0,44,0.59,2,1
CUST000505,55,597,5139.0,10.6,47.2,4,4,2,23019.0,170,1.02,2,1
CUST000506,30,611,10021.0,29.6,32.8,0,0,3,72758.0,94,0.95,1,1
CUST000507,54,602,8396.0,34.0,45.7,0,0,3,41314.0,56,0.87,6,1
CUST000508,24,580,3496.0,3.0,75.3,1,3,4,64803.0,156,0.93,0,1
CUST000509,55,653,3985.0,4.7,57.9,1,2,10,68881.0,205,0.97,0,0
CUST000510,69,583,6810.0,47.6,56.7,3,3,5,132685.0,170,0.53,4,1
CUST000511,59,671,4295.0,15.1,33.7,1,2,11,85774.0,149,0.8,1,0
CUST000512,44,645,4317.0,54.7,28.1,0,0,3,39319.0,27,1.08,0,0
CUST000513,70,630,4382.0,49.9,29.7,0,1,10,50378.0,11,0.47,0,1
CUST000514,39,577,5897.0,11.1,45.2,1,3,2,74809.0,145,0.92,4,1
CUST000515,27,603,4717.0,53.4,45.0,3,5,13,64830.0,42,0.79,3,1
CUST000516,50,710,11592.0,52.0,41.7,1,4,11,109366.0,226,0.93,2,1
CUST000517,43,690,2074.0,28.0,59.2,1,4,11,37666.0,67,1.05,0,1
CUST000518,26,571,11925.0,13.0,72.9,1,4,3,233315.0,63,0.77,3,1
CUST000519,25,657,3753.0,25.7,15.0,0,3,12,62622.0,187,0.6,1,1
CUST000520,47,710,13859.0,27.7,42.2,0,0,5,257794.0,154,0.37,0,0
CUST000521,70,516,9051.0,44.5,44.1,2,4,4,132453.0,190,0.52,2,1
CUST000522,42,693,5999.0,4.4,70.6,1,1,9,35676.0,205,0.65,1,0
CUST000523,33,596,1817.0,40.5,61.1,2,2,14,14181.0,172,0.83,4,1
CUST000524,31,695,6960.0,40.4,50.1,1,3,14,116402.0,14,0.62,2,1
CUST000525,41,588,8457.0,17.2,86.6,3,3,3,69075.0,128,0.87,0,1
CUST000526,52,505,3108.0,39.9,67.3,1,2,11,18123.0,82,0.69,2,1
CUST000527,67,519,4737.0,59.9,18.4,1,5,11,57290.0,185,0.81,2,1
CUST000528,26,653,3600.0,46.6,38.0,0,1,5,52768.0,71,0.65,2,0
CUST000529,32,670,6668.0,36.6,87.8,0,2,2,98254.0,36,0.7,1,1
CUST000530,58,577,6144.0,31.6,27.7,0,3,7,12368.0,174,0.76,2,1
CUST000531,27,701,4917.0,17.4,13.4,0,1,10,88143.0,83,1.3,1,0
CUST000532,31,517,4245.0,40.9,60.9,2,4,7,14378.0,135,0.64,1,1
CUST000533,48,644,2608.0,24.8,31.5,1,1,4,36482.0,20,0.72,1,0
CUST000534,49,553,4428.0,23.7,52.0,1,3,10,29124.0,214,0.91,2,1
CUST000535,60,597,6484.0,3.2,41.8,0,1,4,36336.0,43,0.55,1,1
CUST000536,47,653,2164.0,47.9,44.9,0,2,8,17396.0,228,0.92,1,1
CUST000537,52,581,5224.0,1.9,90.0,1,3,5,33776.0,20,0.79,2,1
CUST000538,29,619,4643.0,26.2,33.1,2,4,1,9390.0,160,0.22,1,1
CUST000539,60,730,9078.0,28.3,16.0,1,3,3,26164.0,18,0.73,3,1
CUST000540,40,603,6664.0,51.9,13.3,1,2,4,51455.0,130,0.76,0,1
CUST000541,43,716,3633.0,25.1,56.9,3,4,10,23642.0,114,0.88,5,1
CUST000542,64,559,2323.0,11.3,39.6,1,5,10,16727.0,128,0.46,1,1
CUST000543,57,692,4010.0,48.4,57.3,1,3,1,27606.0,78,0.76,0,1
CUST000544,52,765,4487.0,36.6,46.5,3,6,2,54329.0,41,0.43,1,1
CUST000545,70,452,3112.0,35.0,55.1,1,1,3,35395.0,13,0.46,1,1
CUST000546,71,586,2542.0,14.8,41.9,2,2,5,14429.0,203,0.75,0,1
CUST000547,22,696,1599.0,40.1,37.2,0,2,8,16687.0,162,0.76,0,0
CUST000548,64,633,7316.0,15.6,57.5,2,3,13,102221.0,33,0.65,0,1
CUST000549,29,679,5244.0,28.6,69.8,0,1,5,85066.0,55,0.71,3,1
CUST000550,71,601,2855.0,11.6,2.3,0,2,12,17866.0,67,0.43,0,1
CUST000551,32,656,4497.0,33.9,24.6,2,5,3,49488.0,221,0.61,1,1
CUST000552,54,637,3537.0,34.3,44.6,0,0,9,59679.0,172,0.62,2,1
CUST000553,39,743,6083.0,19.3,47.3,1,4,12,71307.0,223,0.51,0,0
CUST000554,47,670,6547.0,19.0,74.2,1,1,5,75701.0,188,0.58,0,0
CUST000555,23,677,4221.0,16.6,37.4,0,1,13,22114.0,117,0.79,1,1
CUST000556,60,617,5929.0,10.1,38.8,0,0,2,39820.0,105,0.3,0,1
CUST000557,58,610,15598.0,37.1,93.2,1,1,8,79160.0,212,0.75,2,1
CUST000558,68,615,3693.0,19.1,83.3,1,4,7,51797.0,71,0.94,0,1
CUST000559,72,681,3653.0,77.5,19.2,1,2,13,46215.0,191,0.99,0,1
CUST000560,39,616,11209.0,30.8,22.4,1,2,9,116559.0,52,0.74,1,1
CUST000561,21,673,3926.0,43.6,29.4,0,0,7,52888.0,118,0.34,2,1
CUST000562,51,816,4617.0,41.1,65.1,1,1,12,49909.0,196,0.93,1,0
CUST000563,34,719,4730.0,31.9,69.8,1,1,8,45819.0,32,1.07,0,1
CUST000564,53,623,12307.0,8.0,87.0,0,0,2,103286.0,4,0.98,0,1
CUST000565,49,746,6472.0,32.5,74.8,2,4,9,27802.0,145,0.68,0,1
CUST000566,31,617,4525.0,31.7,29.2,0,1,7,10812.0,15,0.68,2,1
CUST000567,57,486,3254.0,4.9,63.1,2,3,5,10534.0,64,0.6,0,1
CUST000568,66,569,4603.0,9.9,63.5,2,2,7,41298.0,145,1.23,2,1
CUST000569,41,500,2061.0,36.8,33.0,1,1,14,24773.0,61,0.92,4,1
CUST000570,26,621,10466.0,41.8,80.9,0,6,13,98527.0,214,0.89,1,1
CUST000571,61,651,9786.0,52.5,47.4,1,1,3,182140.0,32,0.9,3,1
CUST000572,39,784,2610.0,24.1,65.0,2,2,8,32952.0,197,0.75,2,1
CUST000573,34,676,3780.0,11.1,70.3,2,4,7,44419.0,120,0.69,1,1
CUST000574,69,632,10968.0,21.7,75.3,1,3,10,184387.0,137,1.02,0,1
CUST000575,59,716,4497.0,52.5,36.1,0,1,7,66631.0,201,0.74,2,1
CUST000576,38,473,10228.0,31.9,18.0,0,2,13,203562.0,163,0.85,2,1
CUST000577,66,668,5363.0,28.6,74.8,0,2,5,77079.0,73,0.92,2,1
CUST000578,22,711,6361.0,10.2,79.0,1,1,8,92720.0,13,0.69,1,1
CUST000579,58,531,3825.0,49.9,26.1,1,3,6,68328.0,62,0.83,3,1
CUST000580,40,741,2698.0,48.6,41.1,1,2,5,45782.0,84,0.87,1,1
CUST000581,22,677,5608.0,49.6,36.9,0,0,8,46093.0,205,0.68,0,0
CUST000582,70,616,3933.0,19.4,38.1,1,2,1,35587.0,155,0.81,1,1
CUST000583,23,700,4749.0,38.8,29.1,3,3,12,78973.0,239,0.74,4,1
CUST000584,59,831,4619.0,41.6,68.6,1,1,12,26821.0,168,0.73,2,0
CUST000585,38,664,4522.0,22.3,29.9,2,3,13,38307.0,69,0.8,1,1
CUST000586,41,669,6397.0,8.0,25.2,0,2,4,112144.0,214,0.63,1,1
CUST000587,50,613,8124.0,16.7,77.5,1,2,10,22805.0,36,0.62,3,1
CUST000588,43,582,9510.0,16.6,53.8,0,2,7,37082.0,190,0.95,3,1
CUST000589,29,716,3305.0,31.8,22.6,0,3,6,10196.0,41,0.84,0,1
CUST000590,23,581,2421.0,23.7,63.6,2,2,3,35165.0,181,0.82,0,1
CUST000591,46,655,4057.0,17.8,51.4,0,2,11,28348.0,96,0.56,1,1
CUST000592,40,611,5759.0,27.1,6.8,0,1,4,20431.0,32,0.75,1,1
CUST000593,64,688,5033.0,38.1,70.5,0,4,6,84182.0,85,0.95,2,1
CUST000594,43,676,6937.0,50.7,42.4,0,1,8,28652.0,99,0.88,1,1
CUST000595,70,733,5547.0,22.9,57.1,2,5,5,102511.0,115,0.68,2,1
CUST000596,69,609,6980.0,11.1,61.5,0,1,1,111582.0,162,0.93,2,1
CUST000597,53,628,5179.0,28.0,17.8,1,2,13,16455.0,169,0.38,1,1
CUST000598,57,571,3520.0,51.3,77.1,1,2,13,13665.0,54,0.68,2,1
CUST000599,43,614,3654.0,16.6,51.1,2,5,12,67871.0,151,0.73,3,1
CUST000600,58,680,10364.0,10.1,51.8,0,0,11,124886.0,174,0.49,1,1
CUST000601,57,710,3573.0,30.7,55.4,3,5,11,23776.0,139,0.66,1,1
CUST000602,25,576,6994.0,40.1,28.2,0,1,5,101602.0,91,0.81,1,1
CUST000603,34,719,2784.0,19.8,80.7,0,0,2,34682.0,25,0.85,1,0
CUST000604,70,758,3754.0,17.3,47.6,0,0,12,68766.0,150,0.8,3,1
CUST000605,58,683,2480.0,67.1,59.2,1,1,11,34772.0,237,0.71,2,1
CUST000606,43,800,12999.0,49.3,77.6,0,0,7,41977.0,212,0.68,2,0
CUST000607,59,588,3543.0,2.6,59.8,0,4,14,61237.0,187,0.77,5,1
CUST000608,68,550,5158.0,3.7,80.2,0,2,8,74746.0,45,0.72,1,1
CUST000609,66,507,4311.0,47.3,35.7,1,1,10,46586.0,76,0.69,3,1
CUST000610,32,769,14660.0,34.9,46.9,2,3,13,139794.0,23,0.56,1,1
CUST000611,37,702,3819.0,14.4,45.2,0,2,4,39891.0,3,0.78,3,1
CUST000612,33,645,6368.0,48.3,36.1,1,3,10,122956.0,94,0.83,0,1
CUST000613,36,672,2707.0,60.4,32.9,0,1,3,33845.0,80,0.91,0,1
CUST000614,47,559,5215.0,72.8,25.2,0,1,11,75715.0,158,0.88,1,1
CUST000615,44,845,3974.0,21.3,58.2,2,6,2,21796.0,56,0.64,1,1
CUST000616,57,660,8263.0,32.1,74.9,0,0,3,139169.0,208,0.8,0,1
CUST000617,70,658,5571.0,27.6,29.5,1,3,5,86244.0,206,1.18,2,0
CUST000618,29,708,3588.0,20.9,57.1,0,1,10,33736.0,45,0.84,3,1
CUST000619,37,688,5159.0,42.8,82.5,1,3,4,45010.0,195,0.81,1,1
CUST000620,63,667,10469.0,26.0,64.8,1,4,12,204659.0,121,0.91,2,1
CUST000621,43,586,4833.0,15.0,69.8,1,4,14,57505.0,191,0.83,2,1
CUST000622,32,687,6022.0,48.8,83.3,0,5,3,117751.0,149,1.14,4,1
CUST000623,24,800,5123.0,13.6,85.4,1,2,11,68589.0,78,0.71,2,0
CUST000624,71,757,6019.0,38.6,23.9,1,1,8,46743.0,122,0.98,3,0
